,wedge1,wedge1_stat,wedge2,wedge2_stat,wedge3,wedge3_stat,wedge4,wedge4_stat,wedge5,wedge5_stat
2015-09-30,-4.54236124034763,0.12160560333142012,0.00035474886789561844,-0.39460567541402214,-0.09940171796323209,0.0020686778956595653,-1.3922231591578274,-0.10103353318552522,23.251276977875825,-0.00043725033881969466
2015-12-31,-4.263353629836985,0.2790076105106456,0.00013910858638886692,-0.6078674268530764,-0.09842753803959509,-0.009800433469342562,-1.3140453468496323,0.0781778123081951,23.24316299758433,-0.008113980291494016
2016-03-31,-3.8825082338465116,0.3808453959904732,-3.9706879037745835e-05,-1.285438016936988,-0.09687575452573662,-0.015765745489176308,-1.084487336513877,0.2295580103357553,23.26561117934591,0.022448181761578923
2016-06-30,-3.938470733129206,-0.05596249928269437,-0.00016995660900252785,3.2802812288763636,-0.0978728496512059,0.010292514678731157,-1.2923840158517685,-0.20789667933789158,23.253757706388587,-0.011853472957323419
2016-09-30,-3.977744349395609,-0.03927361626640291,-0.00012475409711709684,-0.26596501395693706,-0.09966336283677073,0.018294278668147035,-1.781889651687261,-0.48950563583549256,23.247701713537094,-0.006055992851493386
2016-12-31,-3.7130898746629692,0.2646544747326396,-5.4629185751831066e-05,-0.5621050769935438,-0.09806770851707419,-0.016010440288974692,-1.523769306889581,0.2581203447976801,23.251323479639282,0.0036217661021886727
2017-03-31,-3.860084877706638,-0.14699500304366886,-0.0002867398888219824,4.248840612865467,-0.09861312176155322,0.005561598743627938,-1.7877746268769608,-0.26400531998737975,23.250139028632013,-0.0011844510072691605
2017-06-30,-3.742129638818468,0.11795523888816994,-0.00021878400561028966,-0.2369948718710776,-0.09600789608023567,-0.02641865133949406,-1.2914322323205605,0.4963423945564003,23.246703622524084,-0.00343540610792914
2017-09-30,-3.372825854094942,0.3693037847235261,-8.309713444276667e-05,-0.6201864290263341,-0.09465092253927393,-0.014133978520138535,-1.0161503685645374,0.27528186375602304,23.25469902742968,0.00799540490559636
2017-12-31,-2.914484574767405,0.458341279327537,5.9052065400647114e-05,-1.7106390105584128,-0.092044052015118,-0.02754194522588249,-0.4077054328004188,0.6084449357641186,23.22788497471867,-0.02681405271101056
2018-03-31,-2.975838546322636,-0.061353971555230924,0.00014170511237142358,1.399663947569067,-0.08978272136446527,-0.024567917221650748,-0.28083416034533415,0.12687127245508467,23.230423217935275,0.0025382432166054514
2018-06-30,-2.771669321575424,0.20416922474721222,0.00015024142395489437,0.06023996904992557,-0.08769784971785839,-0.023221301548028594,-0.08754186036535971,0.19329229997997444,23.225542977809535,-0.004880240125739732
2018-09-30,-2.5123930553290674,0.25927626624635636,0.0003353754588320823,1.2322436116737623,-0.0861012462680236,-0.018205730869928827,0.12331603037659988,0.2108578907419596,23.22167160570134,-0.00387137210819688
2018-12-31,-2.165544340205842,0.34684871512322557,0.00015088359192037826,-0.5501054476501708,-0.08514246255378595,-0.011135538169250836,-0.005255156539988093,-0.12857118691658798,23.227300073838812,0.005628468137473419
2019-03-31,-2.0049082360885806,0.16063610411726126,0.0006200355881010727,3.1093639156487436,-0.08550428499518847,0.004249612127132929,0.09656300448212995,0.10181816102211805,23.24454442500908,0.017244351170269567
2019-06-30,-1.8887233111948003,0.1161849248937803,0.0006786577261561205,0.09454640859339136,-0.08703329324751059,0.017882241251513387,0.24527384983216605,0.1487108453500361,23.22711228439496,-0.01743214061412246
2019-09-30,-2.2184464598194937,-0.32972314862469343,0.0007652892378077758,0.1276512567569683,-0.09049792971560455,0.03980817384723134,-0.0414574773986931,-0.28673132723085915,23.23260783724647,0.005495552851510155
2019-12-31,-2.4020504411078845,-0.18360398128839073,0.0008087351227896028,0.05677054221522937,-0.09373199764603761,0.03573637475018843,-0.6131629294807184,-0.5717054520820253,23.263348740748555,0.03074090350208536
2020-03-31,-3.2360927860620246,-0.8340423449541401,0.001076194152914628,0.33071276687287665,-0.09711570165485432,0.036099774823904696,-1.0903151111854392,-0.47715218170472085,23.32263183348372,0.05928309273516419
2020-06-30,-8.893747790801163,-5.657655004739138,0.002467898540292557,1.2931722251127393,-0.10634821465908494,0.09506715028474622,-0.25427471372193944,0.8360403974634998,23.401633955098404,0.07900212161468545
2020-09-30,-6.360946957750451,2.532800833050712,0.0016580073394149297,-0.3281703796387102,-0.10817018865354668,0.0171321540310041,-0.5242119403908463,-0.26993722666890685,23.279876946684006,-0.12175700841439863
2020-12-31,-5.412963124748167,0.9479838330022838,0.0012895375681676036,-0.22223651396944366,-0.10973120204537384,0.014431086894253875,-1.5752603313249796,-1.0510483909341333,23.31180411094038,0.03192716425637343
2021-03-31,-6.702758936566277,-1.2897958118181103,0.0006071836027261718,-0.5291462476824444,-0.1126811161584945,0.02688309303219749,-1.619730899654919,-0.04447056832993934,23.254851506643405,-0.05695260429697413
2021-06-30,-7.206453321536728,-0.5036943849704505,-0.000992669071736646,-2.634874636402724,-0.11722990023321667,0.04036864587251654,-2.1643313281182555,-0.5446004284633366,23.19078514351543,-0.06406636312797431
2021-09-30,-6.33191391856132,0.8745394029754081,-0.0010351871143580993,0.042832041243180186,-0.1168319245823325,-0.0033948305858183536,-2.354692236830042,-0.19036090871178635,23.186297018739715,-0.004488124775715363
2021-12-31,-6.0219757885027025,0.30993813005861703,-0.0002752030049434362,-0.7341514387820751,-0.11739550647867437,0.004823868975510237,-2.925099142149651,-0.5704069053196092,23.1789216748326,-0.007375343907114029
2022-03-31,-5.286631923550489,0.7353438649522133,-0.0007747183123626017,1.8150794084600688,-0.11245284644296161,-0.042102633942046386,-3.1117820258054407,-0.18668288365578967,23.197744951574325,0.018823276741724015
2022-06-30,-3.760298841919026,1.526333081631463,-0.001418331157991462,0.8307701462046009,-0.1080418409453445,-0.03922537878891719,-3.783146165079254,-0.6713641392738134,23.15695192421387,-0.040793027360454204
2022-09-30,-1.5463354861873708,2.2139633557316554,-0.0011419932345285572,-0.19483314732663326,-0.0979083633937191,-0.0937921592501525,-2.698657995436288,1.0844881696429662,23.15176893984435,-0.005182984369522359
2022-12-31,0.2373400742853793,1.78367556047275,-0.0006167759245943455,-0.45991280338104124,-0.08718767331816879,-0.10949718393758845,-1.3824368710459582,1.3162211243903297,23.138597675732118,-0.013171264112230574
2023-03-31,0.9362344490687851,0.6988943747834058,-0.0010142718382600419,0.6444737834524428,-0.08137943203108798,-0.06661768878594954,0.21428744285993417,1.5967243139058924,23.157228546464243,0.01863087073212455
2023-06-30,1.0905280990594686,0.1542936499906835,-0.000736572643363409,-0.2737916842619026,-0.07882553757511393,-0.03138255443953497,0.7981852470945627,0.5838978042346286,23.179975603703557,0.022747057239314472
2023-09-30,1.536395221408955,0.44586712234948633,-0.00027876415837263524,-0.6215388110265465,-0.0742620785530679,-0.057893154457683726,1.6664885728751004,0.8683033257805377,23.19003641009219,0.010060806388633381
2023-12-31,1.2817915661861417,-0.25460365522281325,-0.00010583611919789959,-0.6203381388204713,-0.07566251351958378,0.018858009280135146,1.7790440546503752,0.11255548177527475,23.187590384206068,-0.002446025886122527
2024-03-31,0.8319160676147477,-0.449875498571394,-0.0002922128104425742,1.760993247458127,-0.0772292152842704,0.020706446188588634,2.0368755534934504,0.2578314988430752,23.18841095726003,0.0008205730539607714
2024-06-30,0.7343905126026966,-0.09752555501205107,-0.00027958535899293147,-0.04321320283843022,-0.07722715301179321,-2.670326857001637e-05,1.977033571482468,-0.05984198201098234,23.177235399628255,-0.011175557631773358
2024-09-30,0.13333599866565748,-0.6010545139370391,-0.0003641490694156896,0.3024611543585731,-0.0828786406339229,0.07318005910779424,1.5798914314328112,-0.39714214004965687,23.174619120017724,-0.002616279610531791
2024-12-31,-0.08714700496171846,-0.22048300362737594,-0.0008133822834349436,1.2336519622035276,-0.08481026014402324,0.02330660222375447,1.6485408444907534,0.06864941305794225,23.159887579305945,-0.014731540711778734
2025-03-31,-0.7106007337855482,-0.6234537288238298,-0.001263922329305528,0.5539093425639134,-0.0878022926470804,0.03527913365642488,0.5299432280031566,-1.1185976164875968,23.202793198571243,0.0429056192652979
2025-06-30,-0.4961221974391803,0.21447853634636793,-0.0008427747622037768,-0.3332068413833261,-0.09231345304465367,0.05137861736373783,-0.6391388694603855,-1.169082097463542,23.186329303372588,-0.016463895198654654
2025-09-30,-0.36572432909993857,0.13039786833924172,-0.0005417718018278367,-0.35715706482340037,-0.09136473290923497,-0.01027716009019608,0.23809866341825092,0.8772375328786364,23.17169805175123,-0.014631251621359809
